location	lat	long
Agnano, Naples, Campania, Italy	40.83364000000006	14.162290000000041
Gum's Mall of Antiques & Collectibles - 21330 Norwalk Boulevard, Hawaiian Gardens, California, USA	33.835347	-118.07200687200677
Brackettville, Texas, USA	29.31125000000003	-100.41721999999999
1926 Lincoln St, Salt Lake City, Utah, USA	40.72813233527614	-111.86392023203871
Anogeia, Rethymno, Crete, Greece	35.28871000000004	24.88118000000003
Rowland, Pennsylvania, USA	41.473960000000034	-75.04098999999997
Saint-Maurice-sur-Moselle, Vosges, France	47.85505000000006	6.8192000000000235
4241 Fort Street, Columbus, Georgia, USA	32.487340471579245	-84.91924277699232
Colton, California, USA	34.07214000000005	-117.32320999999996
Heatherden Hall, Pinewood Studios, Iver Heath, Buckinghamshire, England, UK	51.54885000000007	-0.5322699999999259
Blue Moon Cafe - 1621 Aliceanna Street, Fells Point, Baltimore, Maryland, USA	39.283469952247835	-76.59423997446476
Winnipeg Film Group, Winnipeg, Manitoba, Canada	49.89953000000003	-97.14112999999998
Botlierskop Game Reserve, South Africa	-34.03039999999993	22.13957000000005
Everyman Cinema, Hollybush Vale, Hampstead, London, England, UK	51.55505000000005	-0.17343999999997095
Mission Beach, California, USA	32.772470000000055	-117.25121999999999
Cafe Glechik, 3159 Coney Island Avenue, Brooklyn, New York, USA	40.5790300255353	-73.9596899849963
Restaurant Chez Morel, Place du Thtre, Vieux Lille, Lille, Nord, France	50.64352000000008	3.0623900000000503
Kaiser Wilhelm Memorial Church, Berlin, Germany	52.50500000000005	13.335000000000036
Prince Albert Bridge, Plymouth, Devon, England, UK	50.37927167155391	-4.17022781877176
Malvern, Pennsylvania, USA	40.036920000000066	-75.51043999999996
Royal Carlton - 5611 Carlton Way, Los Angeles, California, USA	34.10053647157925	-118.31195275145708
Surnadal, Norway	62.97842000000003	8.724680000000035
Shannon Falls, British Columbia, Canada	49.66637000000003	-123.15266999999994
La Caada Flintridge, California, USA	34.20766000000003	-118.20724999999999
Kurfrstendamm 31-32, Wilmersdorf, Berlin, Germany	52.49912663281501	13.301750125541506
La Ramallosa, A Corua, Galicia, Spain	42.79433000000006	-8.54896999999994
Chao Phraya River, Thailand	13.5946724819608	100.58699541340377
Bridget Riley Studios, Dace Road, Bow, London, England, UK	51.53759620523371	-0.023776757570846026
Comosjn, Italy	45.840760000000046	9.093930000000057
Sylmar, Los Angeles, California, USA	34.310200000000066	-118.45307999999994
Karystos, Euboea, Greece	38.01333000000005	24.41611000000006
Metro Manila, Philippines	14.58865000000003	120.98453000000006
Misrata, Tripolitania, Libya	31.000000000000057	15.000000000000057
Gannan Tibetan Autonomous Prefecture, Gansu Province, China	43.077150000000074	-7.666889999999967
Saharanpur, Uttar Pradesh, India	29.965400000000045	77.54611000000006
Puerto de la Cruz, Tenerife, Canary Islands, Spain	28.414250000000038	-16.54678999999993
Statue of Simn Bolvar, Paseo El Prado, La Paz, La Paz, Bolivia	-16.499079999999935	-68.13369999999998
PlainCity Utah, USA	39.32372519300003	-111.67824839099995
Estadio Nacional, Mexico City, Distrito Federal, Mexico	19.431940000000054	-99.13314999999994
Hotel Foresta, Liding, Stockholms ln, Sweden	64.71258554700006	17.260487956000077
San Bernardo del Viento, Cordoba, Colombia	9.354490000000055	-75.95328999999998
Lot 404, Watertown, Tennessee, USA	36.09921000000003	-86.12328999999994
Resident Studios, London, England, UK	51.459817201315026	-0.13948550109587132
Shaftesbury Hotel, Liverpool, England, UK	53.48831850000001	-3.0297600000000093
Pardes Hanna-Karkur, Israel	32.476000000000056	34.96918000000005
Duntroon, Ontario, Canada	44.398000000000025	-80.19377999999995
Rheinhausenhalle, Duisburg, North Rhine-Westphalia, Germany	51.43148000000008	6.763550000000066
Vila Panoramic, Bran, Brasov County, Romania	45.522140000000036	25.37062000000003
Olive Branch, Mississippi, USA	34.96194000000003	-89.82766999999996
Hang Ma, Ninh Xun, Hoa Lu District, Ninh Bnh, Vietnam	16.166670000000067	107.83333000000005
Kahala Hilton - 5000 Kahala Avenue, Honolulu, O'ahu, Hawaii, USA	21.271653533181272	-157.77405244835262
I-210 at Paxton Street, Pacoima, Los Angeles, California, USA	34.28761645161291	-118.4069309516129
1951 Tower Dr, Glenview, Illinois, USA	42.09019836898072	-87.82495442251167
Point Sur State Historic Park, Big Sur, California, USA	36.30544000000003	-121.89751999999999
Marionettentheater, Bad Tlz, Bavaria, Germany	47.7599800627559	11.561999944457536
Port de plaisance, Hyres, Var, France	43.113000424744634	5.932101105155004
Loughborough, Leicestershire, England, UK	52.76894000000004	-1.2240899999999328
East, Palo Alto, California, USA	37.47320000000008	-122.13956999999999
Base Arienne 115 Capitaine de Seynes, Orange, Vaucluse, France	44.136160000000075	4.808620000000076
Meru, Kenya	0.04663000000005013	37.65261000000004
Serra de Alcoutim, Algarve, Portugal	39.78803255279348	-8.117160240503665
Westel House, Uxbridge Road, Ealing, London, England, UK	51.509587499999995	-0.32910750000000333
Ardrossan, Scotland, UK	55.64793000000003	-4.809129999999925
Intersection of Wilcox & Selma Avenue, Hollywood, Los Angeles, California, USA	34.09975800000001	-118.3310235
Putim, Czech Republic	49.26425000000006	14.118910000000028
Mommilan kyl, Hausjrvi, Finland	60.821548534830576	25.079219716854407
Blackness, Falkirk, West Lothian, Scotland, UK	56.00352000000004	-3.5219099999999344
Timaru, Canterbury, New Zealand	-44.408459999999934	171.25742000000002
Levenshulme, Greater Manchester, England, UK	53.44485000000003	-2.1915899999999624
HiFi Club, Calgary, Alberta, Canada	51.04532000000006	-114.06300999999996
Dybbl, Jylland, Denmark	55.959300779000046	10.053934054000024
Whitewater Resort, British Columbia, Canada	49.44704000000007	-117.15280999999999
Sajavakho, Georgia	42.10373000000004	42.309390000000064
Howe at Cardova, Vancouver, British Columbia, Canada	49.286609999999996	-123.113853
Szigetmonostor, Hungary	47.69029000000006	19.101320000000044
Claridge's Hotel - Brook Street, Mayfair, London, England, UK	51.51272000000006	-0.14793999999994867
Montrose Ave, Abbotsford, British Columbia, Canada	49.0484646385712	-122.29035948526678
Institute for Physical Science and Technology, University of Maryland, College Park, Maryland, USA	38.98785000000004	-76.93889999999999
Roof, 15 - Thtre des Champs Elyses, Avenue Montaigne, Paris 8, Paris, France	48.857210000000066	2.341440000000034
Grinnell, Iowa, USA	41.74688000000003	-92.72736999999995
Oxford Laundry Laundromat, Cambridge, Cambridgeshire, England, UK	52.186837499999996	0.15761699999999854
Chicago Park District, USA	41.69680000000005	-87.77414999999996
Cle Elum Lake, Washington, USA	47.26675000000006	-121.09374999999994
San Pietro Island, Sardinia, Italy	39.141940000000034	8.271110000000022
Maria Lanakila Catholic Church - 712 Waine'e Street, Lahaina, Maui, Hawaii, USA	20.878700000000038	-156.67819999999998
Murray Bridge High School, Murray Bridge, South Australia, Australia	-35.13346999999993	139.28557000000012
Wardlow, Parkville, Melbourne, Victoria, Australia	-37.793745	144.95656050000002
112 Video, Patchogue, Long Island, New York, USA	40.76621998716082	-73.00448991949915
Strahov Monastery, Prague, Czech Republic	50.08717007660572	14.38943005496563
Vivier-au-Court, Ardennes, France	49.734570000000076	4.831060000000036
2 Lafayette Street, New York City, New York, USA	40.71391338219164	-74.00352219917455
College of The Holy Cross - 1 College Street, Worcester, Massachusetts, USA	42.23962000000006	-71.81267999999994
Albury Park, Guildford, Surrey, England, UK	51.219010000000026	-0.479129999999941
Trier, Germany	49.75736000000006	6.636240000000043
Western Avenue, Koreatown, Los Angeles, California, USA	34.05514000000005	-118.3090499261356
Pirshaghi, Azerbaijan	40.56403000000006	49.89130000000006
Hotel Waldhaus, Sils-Maria, Kanton Graubnden, Switzerland	46.428340029430416	9.760940004472085
Tembleque, Toledo, Castilla-La Mancha, Spain	39.694750000000056	-3.503729999999962
8284 Melrose Avenue, West Hollywood, California, USA	34.083656488458814	-118.37011008090484
Isla de los estados, Argentina	-54.78332999999998	-64.24999999999994
Final Tears Cafe - Los Angeles, California, USA	34.06171001558064	-118.31452997446473
New Richmond, Wisconsin, USA	45.12213000000003	-92.53757999999999
Emmetts Garden, Sevenoaks, Kent, England, UK	51.254200000000026	0.11809000000005199
36 East 68th Street, Manhattan, New York City, New York, USA	40.76893878628316	-73.96673446586642
Sint-Kruis, Belgium	51.21285000000006	3.2796600000000353
Garage Roza - 3200 Rue Monselet, Montral-Nord, Qubec, Canada	45.58332997056968	-73.64892998831455
Birmingham Airport, Birmingham, West Midlands, England, UK	52.451190000000054	-1.7314999999999259
4500 Ben Avenue, Los Angeles, California, USA	34.15223143512424	-118.39425406487575
Canton Tower, Haizhu, Guangzhou, Guangdong, China	23.116670000000056	113.25000000000011
The King's Pub	51.23061995224786	5.309240069392374
Baynards, Cranleigh, Surrey, England, UK	51.12092000000007	-0.4486199999999485
Great Windmill Street, Soho, London, England, UK	51.51102410775572	-0.13406813361903808
Jezioro Mietkowskie, Dolnoslaskie, Poland	50.95599000000004	16.61922000000004
Reloaded, 7622 Melrose Ave, Hollywood, California, USA	34.08349859549522	-118.31998536038228
Northcote Road, Battersea, London, England, UK	51.45972618382822	-0.16654394393558405
Teotitln del Valle, Oaxaca, Mexico	16.96797346994854	-96.48663458361841
Mayodan, North Carolina, USA	36.41301000000004	-79.96643999999998
Abtei Marienmnster, Marienmnster, Dieen am Ammersee, Bavaria, Germany	48.947688534000065	11.419321640000021
Mahajanga, Madagascar	-15.714269999999942	46.33934000000005
Jandilla, Cdiz, Andaluca, Spain	36.27248000000003	-5.894239999999968
Flers, Orne, France	48.748590000000036	-0.5683399999999779
Nowiny, Kujawsko-Pomorskie, Poland	52.96667000000008	19.200000000000045
Rosman, North Carolina, USA	35.14572000000004	-82.82466999999997
Royal Mansour Hotel, Marrakech, Morocco	31.62513000000007	-7.9983799999999405
Redland City, Queensland, Australia	-27.561549999999954	153.25722000000007
Bank, London, England, UK	51.61588000000006	-0.14330999999992855
Channel Islands, The Isles, UK	49.34660000000008	-2.3620599999999286
Nir Zvi, Israel	31.952860000000044	34.863170000000025
Musgrove Park Hospital, Taunton, Somerset, England, UK	51.011910011108554	-3.1192100411157253
George V metro station, Paris 8, Paris, France	48.871980000000065	2.3006200000000376
Chard Farm Winery, Chard Road, Gibbston, Queenstown, Otago, New Zealand	-45.011470081077704	168.88015000115388
Dagupan City, Pangasinan, Philippines	16.046020000000055	120.34426000000008
Santander, Colombia	6.694016959000066	-73.48408621399994
Povltav, Czech Republic	49.738854038000056	15.331770280000057
Theresienstadt Concentration Camp, Czechoslovakia	28.383330000000058	-109.56666999999999
Escazu, San Jose. Costa Rica	9.914461072000051	-84.14501700299996
Ship's Chicago Style Hotdog, Avondale Estates, Georgia, USA	33.776260000000036	-84.26722999999998
Westbend, Wisconsin, USA	45.78864968252751	-89.36298922980158
Carnegie Library, 73 George Street, Brantford, Ontario, Canada	43.14087109991919	-80.2625447176989
Barbican Centre, York, England, UK	53.95293000000004	-1.0742299999999432
Lago di Corbara, Perugia, Umbria, Italy	42.964794000000005	12.614082749999994
Belle Mina, Alabama, USA	34.65659000000005	-86.87929999999994
Estudio 10, Prado del Rey, Madrid, Spain	40.414279129455956	-3.792805566185076
Lawton, Oklahoma, USA	34.605180000000075	-98.38991999999996
Linthal, Kanton Glarus, Switzerland	47.00000000000006	9.083330000000046
Big Pig Jig, Vienna, Georgia, USA	32.09075203661136	-83.767365
Syzran, Samara Oblast, Russia	53.15793000000008	48.47944000000007
Bakers Yard, Birr, County Offaly, Ireland	53.09874000000008	-7.909299999999973
Sutton Scarsdale Hall, Derbyshire, England, UK	53.21586000000008	-1.3452799999999456
Angel Stadium, Anaheim, California, USA	33.800290000000075	-117.88283999999999
Ruby, Arizona, USA	31.46687000000003	-111.23279999999994
Hubert H. Humphrey Metrodome - 501 Chicago Avenue, Minneapolis, Minnesota, USA	44.974265856475824	-93.25960975610262
Castro, Paran, Brazil	-20.107664227487216	-50.58164950396894
Rosendale, Wisconsin, USA	43.80827000000005	-88.67503999999997
Lotsestraat, Beersel, Belgium	50.76666	4.299345669573848
Bell Labs, Holmdel, New Jersey, USA	40.342820000000074	-74.16768999999994
1990 Vine Street, Hollywood, Los Angeles, California, USA	34.10666921628057	-118.32667557876026
Golaszew, Mazowieckie, Poland	52.96579172548129	22.464599302051276
Benson, Arizona, USA	31.96876000000003	-110.29873999999995
Yangpyeong, South Korea	37.489720000000034	127.49056000000007
El Valle de Anton, Panama	8.607790000000023	-80.13275999999996
Velten, Brandenburg, Germany	52.68855000000008	13.177020000000027
Kerrisdale Elementary - 5555 Carnarvon Street, Vancouver, British Columbia, Canada	49.235729974464846	-123.17308008006718
Los Angeles River, Southgate, California, USA	33.956300000000056	-118.20576999999997
Sixt-Fer-A-Cheval, Haute-Savoie, France	46.05528000000004	6.775600000000054
Vilamoura, Algarve, Portugal	37.07835000000006	-8.115609999999947
Hotel Amarano, 322 N Pass Ave., Burbank, California, USA	34.15592000000004	-118.34565999999995
Roxy Theatre - 10708 124 St NW, Edmonton, Alberta, Canada	53.551268748542896	-113.53596671097554
175th Street and Washington Avenue, Bronx, New York, USA	NaN	NaN
Froncysyllte, Denbighshire, Wales, UK	53.09050384300008	-3.3523306379999553
Villa Santo-Sospir, 14 avenue Jean Cocteau, Saint-Jean-Cap-Ferrat, Alpes-Maritimes, France	43.6765373433262	7.32672660061169
1641 Woods Drive, West Hollywood, California, USA	34.10074329531419	-118.36972427327007
Dehavilland Studios, 20 Theydon Road, Clapton, London E5 9NY, England, UK	51.5636006190392	-0.052201237241536795
Three Sisters Wilderness Area, Oregon, USA	44.04580000000004	-122.21506999999997
Twelve Apostles, Port Campbell National Park, Victoria, Australia	-38.61392999999998	142.9995500000001
Christie School - Highway 43, Marylhurst, Oregon, USA	45.397836000000005	-122.65303499999999
Tabor Youth Association - Philadelphia, Pennsylvania, USA	40.038500000000056	-75.14218999999997
The Beach, Llangranog, Cardigan, Wales, UK	52.08698000000004	-4.654609999999934
Studio 3, BBC Television Centre, Wood Lane, Shepherd's Bush, London, England, UK	51.50642000000005	-0.1272099999999341
School House Kitchen & Libations 5660 Olde Wadsworth Blvd	39.79973000000007	-105.08145999999999
Panther Cave, Amistad Reservoir, Texas, USA	29.790940000000035	-101.39323999999999
Conway Arkansas, USA	35.09081000000003	-92.44022999999999
MMC Studios, An der Hasenkaule 12-14, Kalscheuren, Hrth, North Rhine-Westphalia, Germany	50.880345800709875	6.9068090835592235
Piazza Donnafugata, Ciminna, Palermo, Sicily, Italy	37.89814000000007	13.558570000000032
Chincoteague Bay, Maryland, USA	38.11679000000004	-75.24824999999998
TVCTV Studios, 11375 SW Center St, Beaverton, Oregon, USA	45.493764461047654	-122.7941436633389
Tarzana Ranch, Thousand Oaks, California, USA	34.15512000000007	-118.79229999999995
Big Bar area, British Columbia, Canada	51.14703000000003	-121.50179999999995
Escenario 360, Santo Domingo, Dominican Republic	18.471850000000074	-69.89138999999994
Aroport Montral Saint-Hubert Longueuil, Longueuil, Qubec, Canada	45.50932006275592	-73.4211400183218
Manhattan Ave & Kent St, Brooklyn, New York City, New York, USA	40.73086800000001	-73.9543905
Carrires-sur-Seine, France	48.90715000000006	2.17488000000003
Kurdistan	35.66667000000007	47.00000000000006
Jagniatkowo, Zachodniopomorskie, Poland	53.828310000000045	14.659180000000049
Rold Skov, Jylland, Denmark	55.959300779000046	10.053934054000024
Aston Hall Mental Institute, Derby, Derbyshire, England, UK	52.859315744977714	-1.3856261562305163
vedskloster Castle, vedskloster, Skne ln, Sweden	64.71258554700006	17.260487956000077
G-Max Reverse Bungy, River Valley Road, Clarke Quay, Central Area, Singapore	1.2912199655207102	103.84595004501097
Gate of Provence, Birgu, Malta	35.886810000000025	14.52326000000005
LA Castle Studios, Burbank, California, USA	34.18193000000008	-118.30764999999997
Chertsey Railway Station, Chertsey, Surrey, England, UK	51.386880000000076	-0.5088799999999765
Somosaguas, Madrid, Spain	40.42441000000008	-3.794749999999965
Brantes, Vaucluse, France	44.19450000000006	5.33391000000006
Sierra Norte, Madrid, Spain	41.01744002553528	-3.642150051070412
Dorchester, Dorset, England, UK	50.712000000000046	-2.441569999999956
Iles des Glnan, Finistre, France	47.802937500000006	-3.6877252499999997
Salrans, Hautes-Alpes, France	44.24312000000003	5.7041600000000585
Kracow, Poland	50.06045000000006	19.932420000000036
Kandalaksha, Murmansk Oblast, Russia	67.15225000000004	32.41608000000008
Chestnut Bank, Fritchley, Derbyshire, England, UK	53.07277000000005	-1.4665999999999713
7940 US Highway 601 S, Concord, North Carolina, USA	35.307103494315854	-80.51403564937259
Las Moras Ranch, Arizona, USA	36.04851562828867	-112.1397798828779
Estado Mrida, Venezuela	8.500000000000057	-71.16666999999995
Merritt Island National Wildlife Refuge, Florida, USA	28.64148000000006	-80.73582999999996
Bussy-Saint-Martin, Seine-et-Marne, France	48.84971000000007	2.6900000000000546
Commonwealth Film Laboratories, Sydney, New South Wales, Australia	-33.881519982197425	151.21085498291006
Clive, Alberta, Canada	52.46682000000004	-113.45197999999999
Thokoza Township, East Rand, Gauteng, South Africa	-26.177219999999977	28.221940000000075
Thursday Island, Queensland, Australia	-10.580809999999929	142.22089000000005
805 Ave G, Fort Madison, Iowa, USA	40.63095650432782	-91.31192974854291
Svat Kopecek by Olomouc, Czech Republic	49.59242000000006	17.24903000000006
Washingtonville, New York, USA	41.42762000000005	-74.16722999999996
Sam Dawson's Dairy Farm, Hillsdale, New York, USA	42.25956769522621	-73.5196030805616
Pea Don Porfirio, Calle Manuel Segura, 115, Barranco, Lima, Peru	-12.145539761325832	-77.01897066399972
Robot Restaurant, Tokyo, Japan	34.67358007718263	-86.03349999999995
Universidade de Coimbra, Coimbra, Portugal	40.207800003895194	-8.425570005048924
Jollyland Amusment, Hotel Street, Honolulu, O'ahu, Hawaii, USA	21.312730272849837	-157.86310810917362
The Town Hall, St George's Street, Hebden Bridge, West Yorkshire, England, UK	53.74253834376944	-2.0128345888173036
Postavarul Mountain, Romania	45.568970000000036	25.567890000000034
Reserva de los Tuxtlas, Veracruz, Mexico	18.143844149107352	-94.55353854069534
Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal, India	22.645590000000027	88.43925000000007
LA Times, 145 South Spring Street, Los Angeles, California, USA	34.051904485169246	-118.24547611437458
