location	lat	long
Standard Insurance Plaza - 1100 SW 6th Avenue, Portland, Oregon, USA	45.516047407149955	-122.68021219049024
Graay, Cher, France	47.145080000000064	1.8458800000000224
Blanche Cave - 89 Wonambi Road, Naracoorte, South Australia, Australia	-37.063404	140.81117849999998
Schongau, Oberbayern, Germany	51.11063104900006	10.39227793200007
Kokkola Airport, Finland	63.72059999610493	23.131350011108548
Lake Orion, Michigan, USA	42.78467000000006	-83.23930999999999
Gas Co. Tower - 555 W. 5th Street, Downtown, Los Angeles, California, USA	34.04834000000005	-118.25563999999997
Vikramgadh, Maharashtra, India	18.513565040798667	73.83259361004676
Navy Bridge, Near North Side, Chicago, Illinois, USA	41.90006189925885	-87.64188578746912
Abra No. 77, Bur Dubai Abra Station, Bur Dubai, Dubai, United Arab Emirates	25.26040000000006	55.28522000000004
San Simeon, California, USA	35.61407000000003	-121.1454
Indianola, Iowa, USA	41.358280000000036	-93.55893999999995
Cabo Silleiro, Pontevedra, Galicia, Spain	42.07730000000004	-8.891959999999926
Hammersmith Broadway, London, England, UK	51.49297836535933	-0.22446798369306556
Tartu, Estonia	58.37603000000007	26.725520000000074
Blue Horizon Hotel, Vancouver, British Columbia, Canada	49.28635007328753	-123.12744992281739
Garrison Bight, Key West, Florida Keys, Florida, USA	24.56082371613645	-81.78631906424908
Urussanga, Santa Catarina, Brazil	-28.522729999999967	-49.31836999999996
Montbazon, France	47.287540000000035	0.7129000000000474
Olbersdorf, Saxony, Germany	50.86548000000005	14.765030000000024
Fields Market - 23221 Saticoy St, West Hills, California, USA	34.208270023370886	-118.63320999999996
Victoria and Alfred Waterfront, Cape Town, Western Cape, South Africa	-33.90594999999996	18.41954000000004
Shearnanigans Hair Salon, Fayetteville, Georgia, USA	33.44865000000004	-84.45455999999996
Tonaya, Jalisco, Mexico	19.785920000000033	-103.97146999999995
7080 Hollywood Boulevard, Hollywood, Los Angeles, California, USA	34.10140794613094	-118.34461083997932
Royal Liverpool University Hospital, Liverpool, Merseyside, England, UK	53.41020997994741	-2.964689948929508
Avenida da Liberdade, Lisbon, Portugal	38.72440329185801	-9.149296142797443
Hensman's Hill, Clifton, Bristol, England, UK	51.453185142791945	-2.6182849286801253
Grandes curies, Chantilly, Oise, France	49.19305000000003	2.4650300000000698
Intracoastal Waterway, West Palm Beach, Florida, USA	26.701939397831076	-80.24422255074556
Northmoor House and Lodge, Northmoor, Dulverton, Somerset, England, UK	51.04937897957546	-3.5593203326391323
Valley Toys, Mission, British Columbia, Canada	49.13295000000005	-122.32108
Huron, Ohio, USA	41.390910000000076	-82.55838999999997
Pithoragarh, Utrakhand, India	29.58519000000007	80.21629000000007
Three Lakes, Kanab, Utah, USA	37.10210507639818	-111.77291067564211
Wilgunyah, New South Wales, Australia	-33.241941	148.226625
Metropolitan Surgery Center, 433 Hackensack Avenue, Hackensack, New Jersey, USA	40.90988862447348	-74.03330667978483
Phoenicia Diner, 5681 New York 28, Phoenicia, New York, USA	42.07165993392594	-74.3071800816546
West 73rd Street, Manhattan, New York City, New York, USA	40.778967331491366	-73.98038732894094
Charterhouse, Somerset, England, UK	51.30544000000003	-2.7202899999999772
Amadora, Portugal	38.75937000000005	-9.23793999999998
7 World Trade Center, World Trade Center, Manhattan, New York City, New York, USA	40.71196000000003	-74.01023999999995
Hellenic Cinema & Television School Stavrakos, Athens, Greece	37.97614000000004	23.73640000000006
St. Ulrichsplatz, Vienna, Austria	48.20518800000001	16.35252300000001
LaPorte, Texas, USA	29.728143058955787	-95.1511015346266
21299 River Rd, Maple Ridge, British Columbia, Canada	49.2131312961509	-122.63166882154188
The Associated Press, Madrid, Spain	40.42028000000005	-3.7057699999999727
Puu Jih Shih Temple, Sandakan, Sandakan Division, Sabah, Malaysia	5.840510000000052	118.11442000000011
Commonwealth Film Unit, Condor Street, Burwood, Sydney, New South Wales, Australia	-33.87773999999996	151.10563000000002
Moss Mansion, Billings, Montana, USA	45.77964000000003	-108.51537004501091
Fort Eustis, Newport News, Virginia, USA	37.16077000000007	-76.58243999999996
Point Cook, Melbourne, Victoria	-37.89549999999997	144.75405000000012
National Bowling Stadium - 300 N. Center Street, Reno, Nevada, USA	39.52942005496564	-119.81265993277206
Hayvenhurst Studios - 7017 Hayvenhurst Avenue, Van Nuys, Los Angeles, California, USA	34.198002	-118.49244419017218
Lillington, North Carolina, USA	35.39898000000005	-78.81705999999997
96 Draycott Ave, London, England, UK	51.49347169371709	-0.16715669630796595
Sweet Auburn, Atlanta, Georgia, USA	33.75551000000007	-84.38205999999997
Ecole primaire, Rue du Gu, Puxieux, Meurthe-et-Moselle, France	49.07656000000003	5.889220000000023
La Carlota, Crdoba, Spain	37.66868000000005	-4.93769999999995
Piray, Paraguay	-25.05725999999993	-56.24298999999996
Reeseville, Wisconsin, USA	43.305000000000064	-88.84470999999996
Valdetorres del Jarama, Madrid, Spain	40.69359000000003	-3.510659999999973
Myponga, South Australia, Australia	-35.39460999999994	138.46085000000005
Tamariu, Palafrugell, Girona, Catalonia, Spain	41.91834000000006	3.206580000000031
Royal Palace of Madrid, Madrid, Madrid, Spain	40.41852000000006	-3.714239999999961
Wenatchee River, Washington, USA	47.455400000000054	-120.32451999999995
Flamborough , East Yorkshire, England, UK	53.95984000000004	-1.0832299999999577
Margarita Island, Venezuela	10.987050000000067	-63.935679999999934
Warner Brothers Studios - 5800 Sunset Blvd., Hollywood, Los Angeles, California, USA	34.098020488458815	-118.31590401558056
Lunawa, Western Province, Sri Lanka	6.833330000000046	80.08333000000005
307 Spring Street, Soho, Manhattan, New York City, New York, USA	40.72595438718331	-74.00847887607479
University of Northern British Columbia, Prince George, British Columbia, Canada	53.891050000000064	-122.81377999999995
Quebec City, Quebec, Canada	46.812730000000045	-71.21929999999998
Sainte-Marie de Beauce, Qubec, Canada	46.39000000000004	-70.98419999999999
Sterling, Nebraska, USA	40.464950000000044	-96.37675999999999
Broadway House,474-476 Fulham Road, A304, London, England, UK	51.480103170703075	-0.19553055098327976
105 West 4th Street, Los Angeles, California, USA	33.771750504327834	-118.19276099999999
Amalfi, Salerno, Campania, Italy	40.633890000000065	14.603220000000022
Hotel Tara Palace, Chandni Chowk, Old Delhi, Central Delhi, Delhi, India	NaN	NaN
Winter Palace of King Herod, Masada, Judean Desert, Israel	30.74242000000004	-94.89187999999996
Lockleaze, Bristol, England, UK	51.485780000000034	-2.5663899999999558
The Soho Theatre, Dean Street, Soho, London, England, UK	51.514530000000036	-0.13306999999997515
Stafford University Halls of Residence, Stafford, Staffordshire, UK	52.81199000000004	-2.082339999999931
City Centre, Dublin, County Dublin, Ireland	53.34713000000005	-6.251909999999953
Willis Wharf, Virginia, USA	37.515390000000025	-75.80654999999996
Stennis International Airport, Kiln, Mississippi, USA	30.372700000000066	-89.45066999999995
City Hall, Bristol, England, UK	51.53862000000004	-2.4016699999999673
Central Oregon, Oregon, USA	44.05495006390974	-121.26506997446472
Tokyo Sun Plaza, Tokyo, Japan	35.657823069000074	139.70017411700007
Four Courts, Dublin, County Dublin, Ireland	53.346209922817486	-6.272390075595102
Verger le long du Rhne, France	48.644960000000026	-1.9648699999999621
Stopford House, Piccadilly, Stockport, Cheshire, England, UK	53.407200000000046	-2.158279999999934
1101 S. Hampton Rd., Dallas, Texas, USA	32.7346295342778	-96.85694511728877
Hauptfriedhof, Freiburg im Breisgau, Baden-Wrttemberg, Germany	48.007430000000056	7.844960000000071
Oiwake, Abira, Hokkaido, Japan	42.87023463400004	141.81908277800005
Llanthony Priory, Llanthony, Abergavenny, Gwent, Wales, UK	51.95712000000003	-3.0544099999999617
Broadmoor Psychiatric Hospital, Crowthorne, Berkshire, England, UK	51.36997000000008	-0.8019899999999325
11701 Ventura Blvd., Studio City, Los Angeles, California, USA	34.14151895172818	-118.38820086260036
2756 O'Hara Ln, Surrey, British Columbia, Canada	49.05291152622772	-122.88494522329614
Calvary Episcopal Church - 532 Center Street, Santa Cruz, California, USA	36.97170957951986	-122.02786920647482
Messezentrum, Vienna, Austria	48.21289000000007	16.41243000000003
East Haven Sun Club R.V. Resort - 586 Route 300, Casselman, Prescott-Russell, Ontario, Canada	45.35512511631379	-75.1003197769261
2405 Glendower Avenue, Los Angeles, California, USA	34.11330907660567	-118.29196720070375
Kbnya-Kispest, Budapest, Hungary	47.45297000000005	19.143710000000056
Teatro Leal, La Laguna, Tenerife, Canary Islands, Spain	28.635690000000068	-17.90880999999996
Rock Springs, Florida, USA	28.756380000000036	-81.50145999999995
Lebanon, Oregon, USA	44.53689000000003	-122.90704
Jogjakarta, Indonesia	-7.782779999999946	110.36083000000008
Nsambya, Kampala, Uganda	0.29198000000002367	32.59139000000005
River Torrens, Adelaide, South Australia, Australia	-34.92584999999997	138.5998300000001
Mid Valley Studios, North Hollywood, Los Angeles, California, USA	34.140310000000056	-118.37665999999996
Campa Cola Studios, Chennai, Tamil Nadu, India	13.083620000000053	80.28252000000003
Matthews Cafeteria - 2299 Main Street, Tucker, Georgia, USA	33.85236000000003	-84.21398999999997
Bear Hotel, Market Place, Devizes, Wiltshire, England, UK	51.287270000000035	-1.9787899999999468
General Theological Seminary, Manhattan, New York City, New York, USA	40.744940030584225	-74.00248005453194
Queenstown Events Centre, Joe O'Connell Drive, Queenstown, Otago, New Zealand	-45.014539999999954	168.7351500000001
Moncenisio, Turin, Piedmont, Italy	45.20519000000007	6.983510000000024
Chinese Camp, California, USA	37.87014000000005	-120.43138999999996
Roncerverte, West Virginia, USA	37.74756000000008	-80.46897999999999
Kipkaren, Kenya	0.6514300000000617	34.839330000000075
Hochwolkersdorf, Austria	47.66119000000003	16.28069000000005
Private Home, Tiel, Netherlands	51.88821000000007	5.4309200000000715
Pioneers Bar, New York City, New York, USA	40.67907001110858	-74.01089002943033
Chester, Nova Scotia, Canada	44.54628000000008	-64.24174999999997
Globe Road, Leeds, West Yorkshire, England, UK	53.792683540167296	-1.5577949521216554
Ocean Park, Hong Kong, China	22.24783000000008	114.1752100000001
Canton-Railway Clocktower, Tsimshatsui, Hong Kong	22.298745623851946	114.16865459284833
The Marine Mammal Center - 2000 Bunker Road, Sausalito, California, USA	37.833480689305865	-122.53210793479222
Puerto de Navacerrada, Navacerrada, Madrid, Spain	40.7282870524643	-4.014949499999994
Santa Maria di Galeria, Rome, Lazio, Italy	42.025990000000036	12.317670000000021
DIPAC Salmon Hatchery - 2697 Channel Drive, Juneau, Alaska, USA	58.32673462003006	-134.465325658203
Salaya Campus, Mahidol University, Nakhon Pathom, Thailand	13.793860000000052	100.32728000000009
Urbanhafen, Kreuzberg, Berlin, Germany	52.49382000000003	13.383580000000052
Riedenburg, Bavaria, Germany	48.96210000000008	11.683160000000044
Gold Coast, Mexico	-28.002359999999953	153.4286300000001
Mary's Resort, Fort Lauderdale, Florida, USA	26.11760000000004	-80.15720999999996
Mettlach, Germany	49.49257000000006	6.590070000000026
Israel Levin Senior Adult Center - 201 Ocean Front Walk, Venice, Los Angeles, California, USA	33.9951182153903	-118.48094153592257
Winchelsea Close, Putney, London, England, UK	51.457072499999995	-0.22108949999998811
Clovelly Beach, Clovelly, NSW, Australia	-33.91516999999993	151.2671200000001
Truman Balcony, White House - 1600 Pennsylvania Avenue NW, Washington, District of Columbia, USA	38.89871994272677	-77.03653005107043
Avenue of the Stars & W Galaxy Way, Los Angeles, California, USA	NaN	NaN
Nchod, Czech Republic	50.41766000000007	16.171050000000037
Chimineas Avenue, Porter Ranch, Los Angeles, California, USA	34.276276647170384	-118.52863131974595
Piopio, Waikato, New Zealand	-38.014643415999956	175.4935094980001
West Wycombe, Buckinghamshire, England, UK	51.64462000000003	-0.8039599999999609
Georgetown Tennessee, USA	35.300730000000044	-84.95957999999996
Irvington Woods, Irvington, New York, USA	43.02691000000004	-78.82759999999996
New Carrollton, Maryland, USA	38.96679000000006	-76.86480999999998
Katanga, Democratic Republic Of Congo	-8.80428621599998	26.311284433000026
Lake Windermere, Lake District, England, UK	51.15044000000006	-1.811049999999966
Witcham, Cambridgeshire, England, UK	52.40079000000003	0.14855000000005703
Watermills, Alcal de Guadara, Seville, Spain	37.33830000000006	-5.8398299999999495
Miedzeszyn, Wawer, Warsaw, Mazowieckie, Poland	52.17076000000003	21.196540000000027
Kemp Town, Brighton, East Sussex, England, UK	50.82146546282793	-0.12519190907439842
University of St Thomas Jones Hall, 3812 Montrose Blvd, Houston, Texas, USA	NaN	NaN
Moscow River, Moscow, Russia	55.90986991949924	37.54270995152761
Castro Daire, Viseu, Portugal	40.90071000000006	-7.931299999999965
Neues Gymnasium Bochum, Bochum, Northrhine-Westphalia, Germany	51.48644000000007	7.210790000000031
Sels Slot, Skibby, Sjlland, Denmark	55.28252654700003	11.702535947000058
Fils, Baden-Wrttemberg, Germany	48.70538000000005	9.422240000000045
Royal Pharmacy - 1101 Royal Street, French Quarter, New Orleans, Louisiana, USA	29.961280054965613	-90.06183004775218
Brompton Road, Knightsbridge, London, England, UK	51.50120000000004	-0.1615399999999454
Chteau de Nandy, Nandy, Seine-et-Marne, France	48.56681518331741	2.557293603243845
Porto Venere, Italy	43.51201000000003	11.827770000000044
Chez Baptiste sur Masson, Montreal, Canada	45.51240000000007	-73.55468999999994
Htel du Nord - 102 Quai de Jemappes, Paris 10, Paris, France	48.87090000000006	2.3561000000000263
Hohenstein, Reutlingen, Baden-Wrttemberg, Germany	48.348220000000026	9.37444000000005
Grassy Key, Florida, USA	24.763190000000066	-80.95284999999996
Hohokam Stadium - 1235 N. Center Street, Mesa, Arizona, USA	33.43762001009801	-111.83073994099595
Market Diner - 572 11th. Avenue, Hell's Kitchen, Manhattan, New York City, New York, USA	40.76177112960936	-73.99758655646615
Vartiosaari, Helsinki, Finland	60.18028000000004	25.069540000000075
Cambinocot, Cebu City, Cebu, Philippines	10.483750000000043	123.89399000000003
TV-huset, Oxenstiernsgatan 34, Stockholm, Stockholms ln, Sweden	59.33657332168614	18.102164905129786
Church of Saint Mary the Virgin 145 West 46th Street, Manhattan, New York City, New York, USA	40.75812918818163	-73.98395028267647
Kaifeng, China	34.79860000000008	114.30742000000009
Cinecitta, Rome, Italy	41.84948006939236	12.574260062178986
Wodzierady, Ldzkie, Poland	51.71820000000008	19.150750000000073
Williamstown High School, Williamstown, Melbourne, Victoria, Australia	-37.86297001500357	144.89512005496564
Rolling Studios, 259 Green Street, Brooklyn, New York City, New York, USA	40.734196438253754	-73.9502150656414
Church of St. Mary de Castro, Leicester, England, UK	52.5350202672441	-1.046409333858273
Felderstrae, Vienna, Austria	48.21153000000004	16.35817000000003
Noble, Oklahoma, USA	35.140010000000075	-97.39599999999996
St Catherine's School, Toorak, Australia	-37.8377799489295	145.02194992671255
Da Kine Bail Bonds, Hawaii, USA	21.439542579000033	-157.94363192999998
Torre Pacheco, Murcia, Spain	37.74427000000003	-0.9534999999999627
Cesana Torinese, Turin, Piedmont, Italy	44.954030000000046	6.793730000000039
Newcastle Emlyn, Carmarthenshire, Wales, UK	52.03744000000006	-4.46569999999997
Comedy Cellar, 117 MacDougal Street, New York City, New York, USA	40.730127663338884	-74.000417950603
Playa Rac del Conill, Villajoyosa, Alicante, Comunidad Valenciana, Spain	38.505810000000054	-0.23271999999997206
335 W 7th St, San Pedro, Los Angeles, California, USA	33.737801835811936	-118.28429954641834
The Matterhorn, Switzerland	45.97639000000004	7.658330000000035
Bittenfeld, Germany	48.890040000000056	9.314140000000066
Onandaga Cave, Leasburg, Missouri, USA	38.06215000000003	-91.22663999999997
Town Hall, Cheltenham, Gloucestershire, England, UK	51.897440000000074	-2.0774599999999737
Abney Park Cemetery, Stoke Newington, London, England, UK	51.56350000000003	-0.07314999999994143
Little Barford, Bedfordshire, England, UK	52.13671409659312	-0.3656750867150464
Lake Nokomis Park, Minneapolis, Minnesota, USA	44.91570000000007	-93.24013999999994
Monterchi, Italy	43.48494000000005	12.110960000000034
Hotel Meli Botnico, Madrid, Spain	40.41257000000007	-3.6916799999999625
Terme Berzieri, Salsomaggiore Terme, Parma, Emilia-Romagna, Italy	44.81603000000007	9.978840000000048
Linc, Belgium	50.640682937000065	4.661070427000027
Briviesca, Burgos, Castilla y Len, Spain	42.55242000000004	-3.324489999999969
3430 Mindy Lane, Midlothian, Texas, USA	32.43695756477603	-96.9512493165789
Rumah Makan Carano, Jl. Cikini Raya no. 73, Kompleks Taman Ismail Marzuki, Menteng - Jakarta Pusat, Jakarta, Indonesia	-6.190269999999941	106.83794000000006
May Pen, Jamaica	17.975010000000054	-77.25882999999999
Hakkari, Turkey	37.573690000000056	43.733700000000056
Air Force Base Cumbica, So Paulo, Brazil	-0.3666699999999423	-52.14999999999998
Quinta da Fonte do Anjo, Olivais, Lisbon, Portugal	38.76692000000003	-9.111309999999946
Tuttlingen, Baden-Wrttemberg, Germany	47.98592000000008	8.819250000000068
Dominion Square Tavern, 1243 Metcalfe, Montral, Qubec, Canada	45.500480054965664	-73.57155997056961
Regina City Hall - 2410 Victoria Avenue, Regina, Saskatchewan, Canada	50.447270020052656	-104.61585002553517
The Sand Bar - 5363 E Arrow Hwy, Montclair, California, USA	34.09225496365122	-117.68816096365123
Lancashire Hill, Stockport, Cheshire, England, UK	53.41668000000004	-2.1585699999999406
Fillmore Historical Museum - 350 Main Street, Fillmore, California, USA	34.39952000000005	-118.91035999999997
Muskoka, Ontario, Canada	45.12946349600003	-79.36080242699995
Osoyoos, British Columbia, Canada	49.03284000000008	-119.46625999999998
World Forestry Center, Portland, Oregon, USA	45.51067000000006	-122.71766999999994
Gadsden Hotel, Douglas, Arizona, USA	31.34519000000006	-109.55458006275585
Flores, Indonesia	3.5822200000000635	98.70227000000006
The Roots Club - B, Telemark, Norway	59.51807918500003	8.52038553400007
Las Vegas Metropolitan Police Department - 400 S M.L.K. Blvd, Las Vegas, Nevada, USA	NaN	NaN
Royal Courts of Justice, Strand, Holborn, London, England, UK	51.51348000000007	-0.11305999999996175
845 Gerard Avenue, Bronx, New York, USA	40.826748865947245	-73.92541266279062
La Huella, Jose Ignacio, Uruguay	-34.83747999999997	-54.644619999999975
Antanifotsy, Madagascar	-19.662949999999967	47.31910000000005
Illes Medas, Girona, Catalonia, Spain	42.0060618598014	2.822714733872461
Wilkinsburg, Pennsylvania, USA	40.443070000000034	-79.88576999999998
Htel Normandy Barrire, 38 rue Jean Mermoz, Deauville, Calvados, France	49.36003993782108	0.07179999942314579
Hall Lane, Moses Gate, Farnworth, Bolton, Lancashire, England, UK	53.556250000000034	-2.400949999999966
Hunderman, Jammu & Kashmir, India	34.64385426500007	76.31064646200008
Bateaux Mouches, Seine River, Paris, France	48.86424000000005	2.30976000000004
Gosfield, Essex, England, UK	51.93857000000003	0.5912200000000212
Ironwood, Michigan, USA	46.45554000000004	-90.16422999999998
1 E. 78th Street, New York City, New York, USA	40.77617223925209	-73.96385000859834
Place de l'Etoile, Paris 8, Paris, France	48.87423351299971	2.295714195188057
Relais Saint-Laurent, Rond-point Saint-Laurent, Chevreuse, Yvelines, France	48.707550000000026	2.0440900000000397
Sierra de San Francisco, Baja California Sur, Mexico	27.709880000000055	-113.19512999999995
Chivilcoy, Buenos Aires Province, Argentina	-34.89584999999994	-60.01869999999997
Frits Philips Music Centre, Eindhoven, Netherlands	51.44244033940457	5.465981847257198
Fuse Nightclub, Sudbury, Ontario, Canada	46.48959000000008	-80.99010999999996
Zone industrielle, Port-Grimaud, Grimaud, Var, France	43.26883000000004	6.574710000000039
Cecilienhof Palace, Potsdam, Brandenburg, Germany	52.419479992209794	13.069040004038493
Bar Orange, Cologne, North Rhine-Westphalia, Germany	50.93994007328748	6.972779940562409
Aquilonia, Italy	40.98694000000006	15.469220000000064
Loyola College in Maryland - 4501 N. Charles Street, Baltimore, Maryland, USA	39.34541004183605	-76.62208995903121
Madalena, Cear, Brazil	-4.853069999999946	-39.576359999999966
Gaylord Entertainment Center - 501 Broadway, Nashville, Tennessee, USA	36.160143042645934	-86.77912028484084
Seal Cove, Maine, USA	44.284830000000056	-68.39835999999997
Festival Pavilion, DFC, Dubai, United Arab Emirates	25.22189000000003	55.353800000000035
Statue de Van Gogh par Zadkine, Parc Van Gogh, Auvers-sur-Oise, Val-d'Oise, France	49.068837425888475	2.165934487479577
Isaiah Wall - 1st. Avenue, Manhattan, New York City, New York, USA	40.728795318469885	-73.98443924324562
Roker Pier, Sunderland, Tyne & Wear, England, UK	54.92250502418935	-1.3716585060095172
Lyndon B. Johnson Space Center - 2101 NASA Road 1, Houston, Texas, USA	29.55281000000008	-95.09378999999996
Hangar 5, Building 17, Brookley Field Industrial Complex, Mobile, Alabama, USA	30.686480000000074	-88.05296999999996
Hallandale, Florida, USA	25.98151000000007	-80.14785999999998
Kew Bridge, Kew, Richmond, Surrey, England, UK	51.48661007159959	-0.28742788949431086
Lake Geneva, Wisconsin, USA	42.59178000000003	-88.43618999999995
Lahore General Hospital, Lahore, Pakistan	31.539450000000045	74.30348000000004
Teatro San Ferdinando, Naples, Campania, Italy	40.85740005107049	14.263460062179014
Tortola, British Virgin Islands	18.42431377500003	-64.62064941699998
Hayes Lane, Bromley, Greater London, England, UK	51.390668252217445	0.01737209970435237
Xtreme Auto Service, 19003 Lenton Pl SE #103, Monroe, Washington, USA	47.86138004053892	-121.97580995224772
Bualh, Mozambique	-23.61138999999997	31.911670000000072
Harris center, Folsom California, USA	38.68175000000008	-121.16282999999999
University of Rhode Island, Kingston, Rhode Island, USA	41.48318000000006	-71.52584999999993
Campo de Mayo, Buenos Aires, Federal District, Argentina	19.404477	-99.14879925
Minya, Egypt	28.109880000000032	30.75030000000004
124 East 40th Street, Manhattan, New York, USA	40.750216837353584	-73.9772431917883
Jarandilla's state-run hotel, Jarandilla de la Vera, Cceres, Extremadura, Spain	40.128690031161156	-5.661649927146123
Isla Dawson, Tierra del Fuego, Regin de Magallanes y de la Antrtica Chilena, Chile	-53.65346207399995	-69.45374295599999
Zirkus Renz, Vienna, Austria	48.210270076605745	16.364789923394376
Rocca, Fontanellato, Parma, Emilia-Romagna, Italy	44.882480000000044	10.173040000000071
